 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    366    12    31  2004     67     670  rtu670                 0.725       3.161       0.164       0.066       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     68     680  rtu680                 0.715       1.790       0.092       0.069       0.000       0.000       0.000       0.011       0.000
    366    12    31  2004     69     690  rtu690                 0.812       3.551       0.184       0.064       0.000       0.000       0.000       0.015       0.000
    366    12    31  2004     70     700  rtu700                 0.734       3.379       0.175       0.066       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     71     710  rtu710                 0.002       0.008       0.000       0.003       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     72     720  rtu720                 0.677       3.058       0.161       0.073       0.000       0.000       0.000       0.013       0.000
    366    12    31  2004     73     730  rtu730                 0.816       3.527       0.182       0.063       0.000       0.000       0.000       0.015       0.000
    366    12    31  2004     74     740  rtu740                 0.840       3.474       0.180       0.064       0.000       0.000       0.000       0.015       0.000
    366    12    31  2004     75     750  rtu750                 0.018       0.034       0.002       0.110       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     76     760  rtu760                 0.694       1.736       0.090       0.074       0.000       0.000       0.000       0.011       0.000
    366    12    31  2004     77     770  rtu770                 0.716       3.090       0.160       0.064       0.000       0.000       0.000       0.013       0.000
    366    12    31  2004     78     780  rtu780                14.248      17.430       0.894       1.053       0.000       0.000       0.000       0.077       0.000
    366    12    31  2004     79     790  rtu790                 0.860       2.053       0.106       0.068       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     80     800  rtu800                 0.767       2.251       0.118       0.066       0.000       0.000       0.000       0.013       0.000
    366    12    31  2004     81     810  rtu810                 6.832      13.172       0.677       1.458       0.000       0.000       0.000       0.088       0.000
    366    12    31  2004     82     820  rtu820                 0.482       2.093       0.110       0.070       0.000       0.000       0.000       0.009       0.000
    366    12    31  2004     83     830  rtu830                 0.768       1.868       0.097       0.072       0.000       0.000       0.000       0.012       0.000
    366    12    31  2004     84     840  rtu840                 0.756       1.893       0.099       0.077       0.000       0.000       0.000       0.012       0.000
    366    12    31  2004     85     850  rtu850                 0.837       2.049       0.107       0.076       0.000       0.000       0.000       0.013       0.000
    366    12    31  2004     86     860  rtu860                 0.828       2.042       0.107       0.078       0.000       0.000       0.000       0.013       0.000
    366    12    31  2004     87     870  rtu870                 0.852       2.130       0.112       0.081       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     88     880  rtu880                 0.634       2.784       0.148       0.075       0.000       0.000       0.000       0.012       0.000
