 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in          flo_out          peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len
                                                                    m^3/s           m^3/s           m^3/s          m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m
   366    12    31  2004      56      56  cha56                0.4481E+01     0.0000E+00     0.4481E+01     0.2351E+01     0.7664E-05     0.4013E+02     0.3832E-05     0.3832E-05    -0.4013E+02     0.4013E+02     0.0000E+00     0.1926E-04     0.2579E+01     0.6218E+01     0.2572E-02     0.1104E-01     0.0000E+00     0.8240E-07
   366    12    31  2004      57      57  cha57                0.2799E+01     0.0000E+00     0.2799E+01     0.1468E+01     0.6177E-05     0.1937E+02     0.3088E-05     0.3088E-05    -0.1937E+02     0.1937E+02     0.0000E+00    -0.8388E-05     0.1941E+01     0.5283E+01     0.2938E-02     0.9027E-02     0.0000E+00    -0.5765E-07
   366    12    31  2004      58      58  cha58                0.1439E+01     0.0000E+00     0.1439E+01     0.7551E+00     0.2937E-04     0.5393E+03     0.1469E-04     0.1469E-04    -0.5374E+03     0.5374E+03     0.0000E+00     0.1939E+01     0.1313E+01     0.1681E+02     0.1469E-01     0.1332E+00     0.0000E+00     0.2555E-01
   366    12    31  2004      59      59  cha59                0.1720E+01     0.0000E+00     0.1720E+01     0.9024E+00     0.6368E-04     0.8925E+03     0.3184E-04     0.3184E-04    -0.8910E+03     0.8910E+03     0.0000E+00     0.1527E+01     0.1455E+01     0.2331E+01     0.6775E-02     0.4390E-01     0.0000E+00     0.1696E-01
   366    12    31  2004      60      60  cha60                0.1787E+01     0.0000E+00     0.1787E+01     0.9373E+00     0.1479E-04     0.5645E+00     0.7397E-05     0.7397E-05    -0.5645E+00     0.5645E+00     0.0000E+00     0.1181E-05     0.1461E+01     0.1924E+01     0.2412E-02     0.1173E-02     0.0000E+00     0.1303E-07
   366    12    31  2004      61      61  cha61                0.1291E+01     0.0000E+00     0.1291E+01     0.6773E+00     0.5945E-04     0.1909E+02     0.2972E-04     0.2972E-04    -0.1909E+02     0.1909E+02     0.0000E+00    -0.2468E-05     0.1207E+01     0.6583E+01     0.5101E-02     0.1431E-01     0.0000E+00    -0.3746E-07
   366    12    31  2004      62      62  cha62                0.1060E+01     0.0000E+00     0.1060E+01     0.5560E+00     0.1015E-05     0.8389E+03     0.5073E-06     0.5073E-06    -0.8377E+03     0.8377E+03     0.0000E+00     0.1221E+01     0.1083E+01     0.1893E+02     0.2173E-01     0.1981E+00     0.0000E+00     0.2219E-01
   366    12    31  2004      63      63  cha63                0.6105E+00     0.0000E+00     0.6105E+00     0.3203E+00     0.8500E-04     0.1681E+02     0.4250E-04     0.4250E-04    -0.1606E+02     0.1606E+02     0.0000E+00     0.7474E+00     0.7061E+00     0.3658E+01     0.8763E-02     0.2241E-01     0.0000E+00     0.2770E-01
   366    12    31  2004      64      64  cha64                0.5750E+00     0.0000E+00     0.5750E+00     0.3017E+00     0.2302E-04     0.5487E+03     0.1151E-04     0.1151E-04    -0.5484E+03     0.5484E+03     0.0000E+00     0.2858E+00     0.7369E+00     0.1890E+02     0.3084E-01     0.2307E+00     0.0000E+00     0.9865E-02
   366    12    31  2004      65      65  cha65                0.1950E+01     0.0000E+00     0.1950E+01     0.1023E+01     0.1335E-05     0.3157E-05     0.6673E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2489E-05     0.1555E+01     0.1472E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.2475E-07
   366    12    31  2004      66      66  cha66                0.1289E+01     0.0000E+00     0.1289E+01     0.6760E+00     0.3277E-05     0.3680E+02     0.1638E-05     0.1638E-05    -0.3559E+02     0.3559E+02     0.0000E+00     0.1215E+01     0.1225E+01     0.1132E+02     0.6115E-02     0.2692E-01     0.0000E+00     0.1799E-01
   366    12    31  2004      67      67  cha67                0.6224E+00     0.0000E+00     0.6224E+00     0.3265E+00     0.7379E-05     0.1998E+03     0.3690E-05     0.3690E-05    -0.1995E+03     0.1995E+03     0.0000E+00     0.3149E+00     0.7689E+00     0.2148E+02     0.2346E-01     0.1730E+00     0.0000E+00     0.1013E-01
   366    12    31  2004      68      68  cha68                0.5859E+00     0.0000E+00     0.5858E+00     0.3073E+00     0.4382E-05     0.9473E+02     0.2191E-05     0.2191E-05    -0.9437E+02     0.9437E+02     0.0000E+00     0.3658E+00     0.7580E+00     0.1176E+02     0.1440E-01     0.7736E-01     0.0000E+00     0.1205E-01
   366    12    31  2004      69      69  cha69                0.2939E+00     0.0000E+00     0.2939E+00     0.1542E+00     0.1201E-04     0.1468E+03     0.6003E-05     0.6003E-05    -0.1467E+03     0.1467E+03     0.0000E+00     0.1010E+00     0.4882E+00     0.1579E+02     0.3089E-01     0.1660E+00     0.0000E+00     0.6922E-02
   366    12    31  2004      70      70  cha70                0.1693E+00     0.0000E+00     0.1693E+00     0.8881E-01     0.6433E-05     0.3031E+01     0.3217E-05     0.3217E-05    -0.2986E+01     0.2986E+01     0.0000E+00     0.4492E-01     0.3527E+00     0.5404E+01     0.1247E-01     0.1747E-01     0.0000E+00     0.5294E-02
   366    12    31  2004      71      71  cha71                0.6381E-01     0.0000E+00     0.6381E-01     0.3348E-01     0.1311E-07     0.2270E+00     0.6555E-08     0.6555E-08    -0.2270E+00     0.2270E+00     0.0000E+00    -0.6947E-08     0.3024E+00     0.5152E+02     0.1256E-01     0.4838E-02     0.0000E+00    -0.1059E-08
   366    12    31  2004      72      72  cha72                0.4646E+00     0.0000E+00     0.4645E+00     0.2437E+00     0.1612E-04     0.9907E+03     0.8060E-05     0.8060E-05    -0.9905E+03     0.9905E+03     0.0000E+00     0.2511E+00     0.6516E+00     0.3446E+02     0.6467E-01     0.4582E+00     0.0000E+00     0.1064E-01
   366    12    31  2004      73      73  cha73                0.3152E+00     0.0000E+00     0.3152E+00     0.1653E+00     0.1297E-04     0.5105E+02     0.6487E-05     0.6487E-05    -0.5094E+02     0.5094E+02     0.0000E+00     0.1128E+00     0.5105E+00     0.9639E+01     0.1802E-01     0.7637E-01     0.0000E+00     0.7179E-02
   366    12    31  2004      74      74  cha74                0.5865E+00     0.0000E+00     0.5864E+00     0.3077E+00     0.2465E-04     0.7162E+03     0.1233E-04     0.1233E-04    -0.7159E+03     0.7159E+03     0.0000E+00     0.2917E+00     0.7450E+00     0.2535E+02     0.3997E-01     0.3110E+00     0.0000E+00     0.9890E-02
   366    12    31  2004      75      75  cha75                0.1267E+00     0.0000E+00     0.1267E+00     0.6648E-01     0.1278E-06     0.5595E+02     0.6389E-07     0.6389E-07    -0.5590E+02     0.5590E+02     0.0000E+00     0.4610E-01     0.3096E+00     0.4414E+02     0.7020E-01     0.2907E+00     0.0000E+00     0.6752E-02
   366    12    31  2004      76      76  cha76                0.1656E+00     0.0000E+00     0.1656E+00     0.8686E-01     0.6475E-05     0.4082E+01     0.3237E-05     0.3237E-05    -0.4013E+01     0.4013E+01     0.0000E+00     0.6844E-01     0.3626E+00     0.5830E+01     0.1311E-01     0.1782E-01     0.0000E+00     0.7705E-02
   366    12    31  2004      77      77  cha77                0.1324E+00     0.0000E+00     0.1324E+00     0.6944E-01     0.4940E-05     0.1118E+00     0.2470E-05     0.2470E-05    -0.1118E+00     0.1118E+00     0.0000E+00    -0.1080E-08     0.3042E+00     0.2737E+01     0.7357E-02     0.2368E-02     0.0000E+00    -0.1629E-09
   366    12    31  2004      78      78  cha78                0.1766E+00     0.0000E+00     0.1766E+00     0.9263E-01     0.1180E-03     0.2015E+02     0.5899E-04     0.5899E-04    -0.2015E+02     0.2015E+02     0.0000E+00    -0.5226E-07     0.3096E+00     0.4791E+02     0.6049E-01     0.2094E+00     0.0000E+00    -0.7654E-08
   366    12    31  2004      79      79  cha79                0.6023E+00     0.0000E+00     0.6023E+00     0.3160E+00     0.2856E-04     0.2912E+03     0.1428E-04     0.1428E-04    -0.2908E+03     0.2908E+03     0.0000E+00     0.4234E+00     0.7970E+00     0.1866E+02     0.2350E-01     0.1517E+00     0.0000E+00     0.1282E-01
   366    12    31  2004      80      80  cha80                0.2257E+01     0.0000E+00     0.2257E+01     0.1184E+01     0.3532E-04     0.8967E+03     0.1766E-04     0.1766E-04    -0.8938E+03     0.8938E+03     0.0000E+00     0.2841E+01     0.1709E+01     0.1774E+02     0.1285E-01     0.1478E+00     0.0000E+00     0.2413E-01
   366    12    31  2004      81      81  cha81                0.9474E+00     0.0000E+00     0.9474E+00     0.4970E+00     0.7657E-05     0.3764E-05     0.3829E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.6486E-07     0.1020E+01     0.1112E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.1303E-08
   366    12    31  2004      82      82  cha82                0.5334E+00     0.0000E+00     0.5334E+00     0.2798E+00     0.6378E-06     0.1209E+01     0.3189E-06     0.3189E-06    -0.1209E+01     0.1209E+01     0.0000E+00    -0.2856E-06     0.7196E+00     0.7616E+01     0.4605E-02     0.4481E-02     0.0000E+00    -0.1026E-07
   366    12    31  2004      83      83  cha83                0.3917E+00     0.0000E+00     0.3917E+00     0.2055E+00     0.1653E-04     0.4025E+02     0.8264E-05     0.8264E-05    -0.4000E+02     0.4000E+02     0.0000E+00     0.2496E+00     0.6090E+00     0.8886E+01     0.1368E-01     0.4727E-01     0.0000E+00     0.1184E-01
   366    12    31  2004      84      84  cha84                0.1945E+00     0.0000E+00     0.1945E+00     0.1020E+00     0.8129E-05     0.4526E+02     0.4064E-05     0.4064E-05    -0.4516E+02     0.4516E+02     0.0000E+00     0.9648E-01     0.3957E+00     0.1782E+02     0.3028E-01     0.1146E+00     0.0000E+00     0.9389E-02
   366    12    31  2004      85      85  cha85                0.4182E+00     0.0000E+00     0.4182E+00     0.2194E+00     0.1886E-04     0.4560E+03     0.9432E-05     0.9432E-05    -0.4556E+03     0.4556E+03     0.0000E+00     0.3037E+00     0.6260E+00     0.3685E+02     0.5632E-01     0.3586E+00     0.0000E+00     0.1376E-01
   366    12    31  2004      86      86  cha86                0.3929E+00     0.0000E+00     0.3929E+00     0.2061E+00     0.1754E-04     0.7658E+02     0.8772E-05     0.8772E-05    -0.7630E+02     0.7630E+02     0.0000E+00     0.2766E+00     0.6020E+00     0.1113E+02     0.1758E-01     0.7660E-01     0.0000E+00     0.1337E-01
   366    12    31  2004      87      87  cha87                0.3155E+00     0.0000E+00     0.3154E+00     0.1655E+00     0.1442E-04     0.2611E+03     0.7209E-05     0.7209E-05    -0.2609E+03     0.2609E+03     0.0000E+00     0.1965E+00     0.5233E+00     0.2106E+02     0.3957E-01     0.2155E+00     0.0000E+00     0.1200E-01
   366    12    31  2004      88      88  cha88                0.3935E+00     0.0000E+00     0.3935E+00     0.2064E+00     0.1290E-04     0.2981E+03     0.6449E-05     0.6449E-05    -0.2979E+03     0.2979E+03     0.0000E+00     0.1974E+00     0.5904E+00     0.1667E+02     0.3157E-01     0.1943E+00     0.0000E+00     0.9863E-02
   366    12    31  2004      89      89  cha89                0.1761E+00     0.0000E+00     0.1761E+00     0.9238E-01     0.6981E-05     0.8569E+01     0.3490E-05     0.3490E-05    -0.8569E+01     0.8569E+01     0.0000E+00    -0.6898E-08     0.3754E+00     0.5499E+02     0.2430E-01     0.7346E-01     0.0000E+00    -0.7328E-09
   366    12    31  2004      90      90  cha90                0.3849E+00     0.0000E+00     0.3849E+00     0.2019E+00     0.2019E-04     0.7351E+03     0.1010E-04     0.1010E-04    -0.7349E+03     0.7349E+03     0.0000E+00     0.2177E+00     0.6124E+00     0.3498E+02     0.6315E-01     0.3827E+00     0.0000E+00     0.1023E-01
   366    12    31  2004      91      91  cha91                0.1559E+00     0.0000E+00     0.1559E+00     0.8177E-01     0.6471E-05     0.4299E+02     0.3236E-05     0.3236E-05    -0.4292E+02     0.4292E+02     0.0000E+00     0.6869E-01     0.3444E+00     0.4782E+02     0.5679E-01     0.2350E+00     0.0000E+00     0.8425E-02
   365    12    31  2005       1       1  cha01                0.3260E+02     0.0000E+00     0.3260E+02     0.1715E+02     0.1137E-03     0.2029E+03     0.5685E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2029E+03     0.5310E+01     0.3339E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.2614E+00
   365    12    31  2005       2       2  cha02                0.2995E+02     0.0000E+00     0.2995E+02     0.1575E+02     0.1255E-02     0.5715E-03     0.6274E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.5596E-04     0.5049E+01     0.3229E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.7838E-07
   365    12    31  2005       3       3  cha03                0.2807E+02     0.0000E+00     0.2807E+02     0.1477E+02     0.1186E-03     0.9010E+01     0.5929E-04     0.2621E-04    -0.9010E+01     0.9010E+01     0.0000E+00     0.1102E-04     0.4881E+01     0.8052E+01     0.1013E-02     0.1947E-02     0.0000E+00     0.1633E-07
   365    12    31  2005       4       4  cha04                0.2010E+02     0.0000E+00     0.2010E+02     0.1058E+02     0.1739E-03     0.5093E+02     0.8697E-04     0.8697E-04    -0.5093E+02     0.5093E+02     0.0000E+00     0.3252E-04     0.4042E+01     0.5720E+01     0.1579E-02     0.9726E-02     0.0000E+00     0.6597E-07
   365    12    31  2005       5       5  cha05                0.1954E+02     0.0000E+00     0.1954E+02     0.1028E+02     0.2762E-03     0.9756E+02     0.1381E-03     0.1381E-03    -0.9756E+02     0.9756E+02     0.0000E+00     0.5620E-05     0.3968E+01     0.4332E+01     0.1974E-02     0.1412E-01     0.0000E+00     0.1176E-07
   365    12    31  2005       6       6  cha06                0.1743E+02     0.0000E+00     0.1743E+02     0.9168E+01     0.7391E-03     0.1836E+04     0.3696E-03     0.3696E-03    -0.1769E+04     0.1769E+04     0.0000E+00     0.6705E+02     0.3746E+01     0.1613E+02     0.5093E-02     0.1283E+00     0.0000E+00     0.1545E+00
   365    12    31  2005       7       7  cha07                0.7771E+01     0.0000E+00     0.7771E+01     0.4088E+01     0.8872E-05     0.5830E-05     0.4436E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1394E-05     0.2193E+01     0.1852E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.7838E-08
   365    12    31  2005       8       8  cha08                0.7252E+01     0.0000E+00     0.7252E+01     0.3815E+01     0.1351E-02     0.2485E+04     0.6756E-03     0.6756E-03    -0.2462E+04     0.2462E+04     0.0000E+00     0.2282E+02     0.2113E+01     0.1683E+02     0.1322E-01     0.2300E+00     0.0000E+00     0.1366E+00
   365    12    31  2005       9       9  cha09                0.1603E+01     0.0000E+00     0.1603E+01     0.8431E+00     0.4239E-03     0.1670E+03     0.2120E-03     0.2120E-03    -0.1644E+03     0.1644E+03     0.0000E+00     0.2608E+01     0.8028E+00     0.5120E+01     0.1490E-01     0.9316E-01     0.0000E+00     0.7829E-01
   365    12    31  2005      10      10  cha10                0.2799E+01     0.0000E+00     0.2799E+01     0.1472E+01     0.4620E-03     0.5724E+01     0.2310E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5724E+01     0.1119E+01     0.1183E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.9873E-01
   365    12    31  2005      11      11  cha11                0.1202E+01     0.0000E+00     0.1202E+01     0.6323E+00     0.9110E-07    -0.1165E-05     0.4555E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.1210E-05     0.6819E+00     0.8499E-01     0.1000E-04     0.0000E+00     0.0000E+00    -0.4768E-07
   365    12    31  2005      12      12  cha12                0.4185E+00     0.0000E+00     0.4185E+00     0.2201E+00     0.2790E-04     0.1250E+03     0.1395E-04     0.1395E-04    -0.1247E+03     0.1247E+03     0.0000E+00     0.2775E+00     0.4048E+00     0.3050E+02     0.4820E-01     0.2794E+00     0.0000E+00     0.2608E-01
   365    12    31  2005      13      13  cha13                0.1595E+01     0.0000E+00     0.1595E+01     0.8392E+00     0.1212E-02     0.6758E+03     0.6062E-03     0.6062E-03    -0.6732E+03     0.6732E+03     0.0000E+00     0.2589E+01     0.7990E+00     0.1625E+02     0.3514E-01     0.2718E+00     0.0000E+00     0.7831E-01
   365    12    31  2005      14      14  cha14                0.5036E+00     0.0000E+00     0.5036E+00     0.2649E+00     0.2829E-03     0.4608E+00     0.1414E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4606E+00     0.4003E+00     0.5958E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.4410E-01
   365    12    31  2005      15      15  cha15                0.4970E+00     0.0000E+00     0.4969E+00     0.2614E+00     0.2852E-03     0.2750E+03     0.1426E-03     0.1426E-03    -0.2745E+03     0.2745E+03     0.0000E+00     0.4515E+00     0.3972E+00     0.3226E+02     0.9895E-01     0.4829E+00     0.0000E+00     0.4378E-01
   365    12    31  2005      16      16  cha16                0.8131E+00     0.0000E+00     0.8131E+00     0.4277E+00     0.3620E-03     0.1174E+02     0.1810E-03     0.1810E-03    -0.1103E+02     0.1103E+02     0.0000E+00     0.7110E+00     0.5434E+00     0.7228E+00     0.8435E-02     0.1400E-01     0.0000E+00     0.4089E-01
   365    12    31  2005      17      17  cha17                0.2827E+00     0.0000E+00     0.2827E+00     0.1487E+00     0.3039E-06     0.7189E+02     0.1519E-06     0.1519E-06    -0.7167E+02     0.7167E+02     0.0000E+00     0.2159E+00     0.3674E+00     0.3653E+02     0.9682E-01     0.3563E+00     0.0000E+00     0.2384E-01
